Project_ID,loc,category,apiName,contextInfo,severity
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/InteractionSystem/InteractionSystem.cs:656:15:656:28,Callback Definition,OnTriggerEnter,Class: InteractionSystem,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/InteractionSystem/InteractionSystem.cs:667:15:667:27,Callback Definition,OnTriggerExit,Class: InteractionSystem,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/InteractionSystem/InteractionSystem.cs:706:15:706:20,Callback Definition,Update,Class: InteractionSystem,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/InteractionSystem/InteractionSystem.cs:795:8:795:16,Callback Definition,OnDestroy,Class: InteractionSystem,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Rotation Limits/RotationLimit.cs:118:14:118:18,Callback Definition,Awake,Class: RotationLimit,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Rotation Limits/RotationLimit.cs:131:14:131:23,Callback Definition,LateUpdate,Class: RotationLimit,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:185:15:185:19,Callback Definition,Start,Class: RagdollUtility,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:241:8:241:13,Callback Definition,Update,Class: RagdollUtility,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:286:8:286:18,Callback Definition,FixedUpdate,Class: RagdollUtility,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:293:8:293:17,Callback Definition,LateUpdate,Class: RagdollUtility,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:397:8:397:16,Callback Definition,OnDestroy,Class: RagdollUtility,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:235:5:235:22,Yield Expression,yield return,Type: null,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Ragdoll Utility/RagdollUtility.cs:238:4:238:21,Yield Expression,yield return,Type: null,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Rotation Limits/RotationLimitPolygonal.cs:139:8:139:12,Callback Definition,Start,Class: RotationLimitPolygonal,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/AimController.cs:137:14:137:18,Callback Definition,Start,Class: AimController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/AimController.cs:144:8:144:17,Callback Definition,LateUpdate,Class: AimController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/AimController.cs:276:18:276:35,Yield Expression,yield return,Type: null,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/BodyTilt.cs:21:27:21:31,Callback Definition,Start,Class: BodyTilt,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/CCDBendGoal.cs:17:22:17:26,Callback Definition,Start,Class: CCDBendGoal,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/CCDBendGoal.cs:39:22:39:30,Callback Definition,OnDestroy,Class: CCDBendGoal,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/EditorIK.cs:19:22:19:29,Callback Definition,OnEnable,Class: EditorIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/EditorIK.cs:31:22:31:30,Callback Definition,OnDisable,Class: EditorIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/EditorIK.cs:38:22:38:30,Callback Definition,OnDestroy,Class: EditorIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/EditorIK.cs:74:21:74:26,Callback Definition,Update,Class: EditorIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/OffsetModifierVRIK.cs:23:26:23:30,Callback Definition,Start,Class: OffsetModifierVRIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/OffsetModifierVRIK.cs:49:26:49:34,Callback Definition,OnDestroy,Class: OffsetModifierVRIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/OffsetModifierVRIK.cs:28:23:28:40,Yield Expression,yield return,Type: null,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/LookAtController.cs:57:8:57:12,Callback Definition,Start,Class: LookAtController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/LookAtController.cs:62:8:62:17,Callback Definition,LateUpdate,Class: LookAtController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/OffsetModifier.cs:75:26:75:30,Callback Definition,Start,Class: OffsetModifier,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/OffsetModifier.cs:108:26:108:34,Callback Definition,OnDestroy,Class: OffsetModifier,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/OffsetModifier.cs:80:23:80:40,Yield Expression,yield return,Type: null,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/ShoulderRotator.cs:21:8:21:12,Callback Definition,Start,Class: ShoulderRotator,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/ShoulderRotator.cs:73:8:73:16,Callback Definition,OnDestroy,Class: ShoulderRotator,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/PenetrationAvoidance.cs:58:11:58:56,VR Raycast/Cast,Raycast,Physics Query,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/Recoil.cs:37:16:37:20,Callback Definition,Start,Class: RecoilOffset,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/Recoil.cs:237:27:237:35,Callback Definition,OnDestroy,Class: Recoil,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/VRIKLODController.cs:20:14:20:18,Callback Definition,Start,Class: VRIKLODController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/VRIKLODController.cs:25:14:25:19,Callback Definition,Update,Class: VRIKLODController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/VRIKRootController.cs:17:14:17:18,Callback Definition,Awake,Class: VRIKRootController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/Tools/VRIKRootController.cs:74:14:74:22,Callback Definition,OnDestroy,Class: VRIKRootController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/AimBoxing.cs:16:8:16:17,Callback Definition,LateUpdate,Class: AimBoxing,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/AimSwing.cs:12:8:12:17,Callback Definition,LateUpdate,Class: AimSwing,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/SecondHandOnGun.cs:20:14:20:18,Callback Definition,Start,Class: SecondHandOnGun,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/SecondHandOnGun.cs:27:14:27:23,Callback Definition,LateUpdate,Class: SecondHandOnGun,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/SimpleAimingSystem.cs:31:8:31:12,Callback Definition,Start,Class: SimpleAimingSystem,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/SimpleAimingSystem.cs:38:8:38:17,Callback Definition,LateUpdate,Class: SimpleAimingSystem,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Aim IK/Scripts/TerrainOffset.cs:21:8:21:17,Callback Definition,LateUpdate,Class: TerrainOffset,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/Biped IK/Scripts/BipedIKvsAnimatorIK.cs:42:8:42:19,Callback Definition,OnAnimatorIK,Class: BipedIKvsAnimatorIK,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpider.cs:32:22:32:26,Callback Definition,Start,Class: MechSpider,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpider.cs:37:14:37:19,Callback Definition,Update,Class: MechSpider,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderController.cs:22:8:22:13,Callback Definition,Update,Class: MechSpiderController,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderParticles.cs:15:8:15:12,Callback Definition,Start,Class: MechSpiderParticles,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderParticles.cs:19:8:19:13,Callback Definition,Update,Class: MechSpiderParticles,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderLeg.cs:48:14:48:18,Callback Definition,Awake,Class: MechSpiderLeg,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderLeg.cs:71:14:71:18,Callback Definition,Start,Class: MechSpiderLeg,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderLeg.cs:122:14:122:19,Callback Definition,Update,Class: MechSpiderLeg,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/CCD IK/Scripts/MechSpiderLeg.cs:162:5:162:22,Yield Expression,yield return,Type: null,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/FBBIK/Scripts/AnimatorController3rdPerson.cs:21:26:21:30,Callback Definition,Start,Class: AnimatorController3rdPerson,info
brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/brandonmousseau_vhvr-mod_8476c6a49b512609fe35fcd2f3cc2910ce710cf4_pre/_code_subset/Unity/ValheimVR/Assets/Plugins/RootMotion/FinalIK/_DEMOS/FBBIK/Scripts/AnimationWarping.cs:55:27:55:31,Callback Definition,Start,Class: AnimationWarping,info
